sensor,temperature
4,20.3804
4,20.3804
4,20.351
4,20.351
4,20.351
4,20.351
4,20.3412
4,20.351
4,20.3412
4,20.3216
4,20.2824
4,20.302
4,20.2628
4,20.253
4,20.2824
4,20.2628
4,20.2628
4,20.253
4,20.253
4,20.2628
4,20.2628
4,20.2628
4,20.253
4,20.2432
4,20.2628
4,20.2432
4,20.253
4,20.253
4,20.2432
4,20.204
4,20.2236
4,20.2138
4,20.204
4,20.204
4,20.1942
4,20.1844
4,20.1844
4,20.1844
4,20.1844
4,20.155
4,20.1746
4,20.1648
4,20.1844
4,20.1942
4,20.1844
4,20.1452
4,20.1452
4,20.1256
4,20.1158
4,20.106
4,20.106
4,20.0864
4,20.0864
4,20.0864
4,20.0766
4,20.0668
4,20.0374
4,20.008
4,19.9884
4,19.9884
4,19.9884
4,19.9492
4,19.959
4,19.9394
4,19.9394
4,19.9198
4,19.91
4,19.91
4,19.91
4,19.91
4,19.9002
4,19.91
4,19.91
4,19.9002
4,19.8904
4,19.8904
4,19.8708
4,19.8708
4,19.8708
4,19.861
4,19.8512
4,19.8316
4,19.8316
4,19.8316
4,19.8316
4,19.812
4,19.812
4,19.7924
4,19.7924
4,19.7924
4,19.7826
4,19.7826
4,19.7728
4,19.7826
4,19.7728
4,19.7532
4,19.7532
4,19.7532
4,19.7434
4,19.7434
4,19.7434
4,19.7336
4,19.7336
4,19.7336
4,19.714
4,19.714
4,19.6944
4,19.6748
4,19.6846
4,19.665
4,19.6454
4,19.6356
4,19.6258
4,19.6258
4,19.5964
4,19.5964
4,19.5768
4,19.567
4,19.5572
4,19.5572
4,19.5376
4,19.518
4,19.518
4,19.5082
4,19.5082
4,19.5082
4,19.4886
4,19.4788
4,19.4788
4,19.4592
4,19.4494
4,19.4592
4,19.4592
4,19.4592
4,19.4396
4,19.4396
4,19.4396
4,19.4396
4,19.4396
4,19.42
4,19.42
4,19.4004
4,19.4004
4,19.4004
4,19.3808
4,19.3808
4,19.371
4,19.3612
4,19.3612
4,19.3514
4,19.3318
4,19.3318
4,19.322
4,19.3122
4,19.3122
4,19.2926
4,19.2926
4,19.2828
4,19.2828
4,19.2828
4,19.2828
4,19.2828
4,19.2632
4,19.2632
4,19.273
4,19.2632
4,19.2534
4,19.2534
4,19.2534
4,19.2534
4,19.2436
4,19.224
4,19.2338
4,19.224
4,19.2044
4,19.2044
4,19.1848
4,19.175
4,19.1652
4,19.1652
4,19.1652
4,19.3024
4,19.224
4,19.1946
4,19.175
4,19.1652
4,19.1456
4,19.1456
4,19.126
4,19.126
4,19.1162
4,19.1162
4,19.1064
4,19.1064
4,19.0966
4,19.0966
4,19.0868
4,19.077
4,19.0672
4,19.0672
4,19.0672
4,19.0476
4,19.0574
4,19.0476
4,19.0574
4,19.0476
4,19.0476
4,19.0476
4,19.028
4,19.0476
4,19.0378
4,19.0378
4,19.0476
4,19.028
4,19.0378
4,19.028
4,19.0182
4,19.028
4,19.0084
4,19.0182
4,19.0182
4,19.0182
4,19.0182
4,19.0084
4,18.9986
4,18.9888
4,18.979
4,18.9692
4,18.9692
4,18.9594
4,18.9496
4,18.9496
4,18.9398
4,18.93
4,18.93
4,18.93
4,18.93
4,18.93
4,18.93
4,18.93
4,18.93
4,18.9202
4,18.9202
4,18.9104
4,18.9006
4,18.881
4,18.8614
4,18.8614
4,18.8614
4,18.8516
4,18.8418
4,18.832
4,18.832
4,18.832
4,18.8418
4,18.832
4,18.832
4,18.832
4,18.8222
4,18.8124
4,18.8124
4,18.8124
4,18.8124
4,18.8026
4,18.8026
4,18.8124
4,18.8124
4,18.8124
4,18.8026
4,18.7928
4,18.7928
4,18.7928
4,18.783
4,18.7732
4,18.7732
4,18.7634
4,18.7732
4,18.7732
4,18.7536
4,18.7438
4,18.734
4,18.7438
4,18.734
4,18.734
4,18.7242
4,18.7242
4,18.7144
4,18.7144
4,18.7144
4,18.7046
4,18.6948
4,18.6752
4,18.6654
4,18.6556
4,18.6556
4,18.6556
4,18.6556
4,18.636
4,18.636
4,18.6262
4,18.6262
4,18.636
4,18.6458
4,18.6458
4,18.636
4,18.6262
4,18.6262
4,18.6262
4,18.636
4,18.6752
4,18.6948
4,18.734
4,18.8124
4,18.8614
4,18.8908
4,18.93
4,18.9398
4,18.9496
4,18.93
4,18.9202
4,18.9104
4,18.8908
4,18.8124
4,18.8026
4,18.8026
4,18.7634
4,18.7634
4,18.7536
4,18.734
4,18.7242
4,18.7046
4,18.685
4,18.6752
4,18.636
4,18.6164
4,18.587
4,18.5772
4,18.5674
4,18.5576
4,18.5576
4,18.538
4,18.538
4,18.5576
4,18.5086
4,18.4988
4,18.4792
4,18.4792
4,18.4792
4,18.4694
4,18.4596
4,18.4596
4,18.4302
4,18.4008
4,18.4008
4,18.391
4,18.3812
4,18.3812
4,18.3812
4,18.3616
4,18.3616
4,18.3518
4,18.3714
4,18.391
4,18.5478
4,18.636
4,18.6654
4,18.6752
4,18.685
4,18.6752
4,18.6262
4,18.5968
4,18.5772
4,18.4302
4,18.4204
4,18.4008
4,18.4008
4,18.4008
4,18.3812
4,18.3714
4,18.3714
4,18.342
4,18.342
4,18.3028
4,18.3028
4,18.293
4,18.2734
4,18.2734
4,18.2636
4,18.2636
4,18.2636
4,18.2538
4,18.244
4,18.244
4,18.244
4,18.244
4,18.244
4,18.2342
4,18.2342
4,18.2244
4,18.2048
4,18.2048
4,18.195
4,18.1852
4,18.1852
4,18.195
4,18.195
4,18.244
4,18.2636
4,18.3322
4,18.3714
4,18.4008
4,18.44
4,18.4596
4,18.4792
4,18.4792
4,18.4792
4,18.4792
4,18.44
4,18.4204
4,18.4106
4,18.4008
4,18.3714
4,18.3518
4,18.342
4,18.3126
4,18.3028
4,18.3028
4,18.2832
4,18.2832
4,18.2734
4,18.2538
4,18.2636
4,18.2636
4,18.244
4,18.2342
4,18.2244
4,18.2244
4,18.2146
4,18.2048
4,18.195
4,18.1852
4,18.1852
4,18.1656
4,18.1656
4,18.1558
4,18.1656
4,18.1656
4,18.146
4,18.146
4,18.1362
4,18.146
4,18.1264
4,18.1264
4,18.1264
4,18.1166
4,18.1068
4,18.1068
4,18.1068
4,18.1656
4,18.3028
4,18.391
4,18.4204
4,18.391
4,18.342
4,18.2636
4,18.244
4,18.1754
4,18.1558
4,18.1362
4,18.1264
4,18.1068
4,18.1068
4,18.0872
4,18.0872
4,18.0676
4,18.0676
4,18.0676
4,18.0676
4,18.0676
4,18.0676
4,18.0872
4,18.1068
4,18.1264
4,18.1558
4,18.2244
4,18.3518
4,18.3518
4,18.3518
4,18.342
4,18.3224
4,18.293
4,18.2832
4,18.244
4,18.2342
4,18.1656
4,18.1656
4,18.146
4,18.1558
4,18.146
4,18.1264
4,18.1166
4,18.1264
4,18.1166
4,18.097
4,18.0774
4,18.0578
4,18.048
4,18.4596
4,20.8606
4,21.1056
4,21.576
4,21.9484
4,21.968
4,22.1444
4,22.1738
4,22.2228
4,22.2228
4,22.3404
4,22.2914
4,22.4482
4,22.4384
4,22.6834
4,22.6148
4,22.7618
4,22.7128
4,22.6638
4,22.6344
4,22.5756
4,22.5854
4,22.6246
4,22.654
4,22.7716
4,22.899
4,22.9382
4,22.9088
4,22.8892
4,22.8402
4,22.8794
4,22.8696
4,22.8304
4,22.85
4,22.85
4,22.85
4,22.9284
4,22.899
4,22.8598
4,22.7716
4,22.8794
4,22.9382
4,22.9774
4,22.9872
4,23.0166
4,23.0264
4,22.997
4,22.997
4,23.0362
4,23.095
4,23.2028
4,23.1832
4,23.2028
4,23.1832
4,23.2028
4,23.242
4,23.2714
4,23.3008
4,23.3008
4,23.5458
4,23.6144
4,23.8594
4,23.879
4,23.9084
4,23.9378
4,23.977
4,23.977
4,23.9966
4,24.026
4,24.0456
4,24.0456
4,24.0848
4,24.3004
4,24.3788
4,24.3984
4,24.4082
4,24.4278
4,24.4278
4,24.5552
4,24.5258
4,24.516
4,24.5356
4,24.614
4,24.6238
4,24.6532
4,24.6238
4,24.614
4,24.5944
4,24.5846
4,24.467
4,24.418
4,24.4376
4,24.418
4,24.418
4,24.3494
4,24.2808
4,24.2906
4,24.2416
4,24.3102
4,24.3788
4,24.4866
4,24.5062
4,24.5552
4,24.614
4,24.6826
4,24.7022
4,24.8002
4,24.8198
4,24.8394
4,24.8394
4,24.9276
4,24.9864
4,24.9962
4,24.9962
4,24.9668
4,24.9472
4,24.9178
4,24.9472
4,24.8884
4,24.8492
4,24.8688
4,25.0354
4,25.1236
4,25.1236
4,25.1138
4,25.0746
4,25.0942
4,25.1236
4,25.0844
4,25.055
4,25.1824
4,25.2804
4,25.2804
4,25.3
4,25.2902
4,25.3
4,25.2216
4,25.2804
4,25.3196
4,25.3882
4,25.3686
4,25.3196
4,25.2902
4,25.3
4,25.3098
4,25.3
4,25.4372
4,25.496
4,25.4862
4,25.5352
4,25.79
4,25.8978
4,25.986
4,25.9566
4,25.888
4,25.9468
4,25.8782
4,25.8194
4,25.8488
4,25.937
4,25.9958
4,25.9468
4,25.986
4,25.9664
4,25.9664
4,25.9468
4,25.9076
4,25.8684
4,25.7508
4,25.8096
4,25.8194
4,25.6822
4,25.7116
4,25.6332
4,25.643
4,25.5842
4,25.5352
4,25.5548
4,25.5744
4,25.4862
4,25.4568
4,25.4274
4,25.4176
4,25.4176
4,25.398
4,25.3784
4,25.3392
4,25.2804
4,25.2608
4,25.2118
4,25.055
4,25.0158
4,25.006
4,24.9276
4,24.9374
4,24.9472
4,24.8982
4,24.8884
4,24.7904
4,24.7904
4,24.6924
4,24.6532
4,24.5846
4,24.5944
4,24.5552
4,24.516
4,24.3298
4,24.32
4,24.32
4,24.2416
4,24.222
4,24.2318
4,24.2024
4,24.0848
4,23.9476
4,23.9182
4,23.8986
4,23.8692
4,23.8398
4,23.8398
4,23.83
4,23.7614
4,23.7418
4,23.6928
4,23.6144
4,23.6046
4,23.4086
4,23.4184
4,23.389
4,23.3596
4,23.2322
4,23.2028
4,23.1832
4,23.242
4,23.2126
4,23.0264
4,23.0068
4,22.9774
4,22.9578
4,23.0558
4,23.0656
4,23.0656
4,23.0068
4,22.9872
4,22.9872
4,22.9676
4,23.0264
4,22.9382
4,23.046
4,23.0754
4,23.0558
4,23.0264
4,22.8892
4,22.9578
4,22.8892
4,22.9284
4,23.0656
4,23.144
4,23.1734
4,23.2126
4,23.2224
4,23.1244
4,23.1734
4,23.3498
4,23.3498
4,23.3498
4,23.389
4,23.4576
4,23.536
4,23.585
4,23.634
4,23.585
4,23.5752
4,23.6242
4,23.6046
4,23.5948
4,23.5556
4,23.5556
4,23.5654
4,23.5752
4,23.585
4,23.5556
4,23.585
4,23.634
4,23.6046
4,23.6046
4,23.585
4,23.5066
4,23.4968
4,23.4184
4,23.438
4,23.4968
4,23.536
4,23.5948
4,23.6732
4,23.683
4,23.7026
4,23.7516
4,23.8006
4,23.8594
4,23.8692
4,23.8986
4,23.8888
4,23.8202
4,23.8006
4,23.8006
4,23.732
4,23.7712
4,23.7516
4,23.6732
4,23.6046
4,23.6732
4,23.5948
4,23.5654
4,23.536
4,23.5066
4,23.5556
4,23.634
4,23.6536
4,23.5164
4,23.5556
4,23.5556
4,23.634
4,23.6144
4,23.634
4,23.6634
4,23.5948
4,23.634
4,23.83
4,24.0848
4,23.9672
4,23.8986
4,23.9966
4,23.8692
4,23.83
4,23.8398
4,23.8986
4,23.8692
4,23.9084
4,23.7908
4,23.732
4,23.781
4,23.8202
4,23.83
4,23.7712
4,23.6928
4,23.732
4,23.6144
4,23.5948
4,23.5752
4,23.732
4,23.5556
4,23.634
4,23.6536
4,23.6536
4,23.732
4,23.683
4,23.6928
4,23.7516
4,23.8986
4,23.977
4,24.0064
4,24.0162
4,23.9966
4,24.0554
4,24.1044
4,24.0946
4,24.1044
4,24.1044
4,24.0848
4,24.075
4,24.0652
4,23.9868
4,23.9966
4,23.977
4,23.8986
4,23.9378
4,23.8398
4,23.7516
4,23.781
4,23.8104
4,23.7418
4,23.7516
4,23.7712
4,23.8104
4,23.732
4,23.7222
4,23.683
4,23.7026
4,23.6732
4,23.8888
4,23.8104
4,23.7614
4,23.7516
4,23.83
4,23.977
4,24.0064
4,24.0358
4,24.0554
4,24.0652
4,24.0358
4,24.0162
4,24.0358
4,24.0358
4,24.0064
4,23.9672
4,23.928
4,23.8104
4,23.83
4,23.7908
4,23.6928
4,23.6732
4,23.6732
4,23.6928
4,23.6732
4,23.634
4,23.6046
4,23.6242
4,23.634
4,23.487
4,23.4772
4,23.438
4,23.4282
4,23.3988
4,23.3988
4,23.3596
4,23.3596
4,23.3498
4,23.3498
4,23.34
4,23.3008
4,23.3204
4,23.3498
4,23.3596
4,23.3596
4,23.3204
4,23.3302
4,23.34
4,23.3498
4,23.3008
4,23.3106
4,23.3106
4,23.3106
4,23.3204
4,23.3204
4,23.193
4,23.1636
4,23.144
4,23.1048
4,23.1342
4,23.0852
4,23.0166
4,23.0852
4,23.0852
4,23.1342
4,23.1146
4,23.0852
4,23.0166
4,23.0166
4,23.0362
4,23.0068
4,22.9872
4,22.9676
4,22.9872
4,22.9872
4,23.0264
4,23.0362
4,23.0068
4,23.0264
4,23.046
4,23.046
4,23.0656
4,23.0754
4,23.0852
4,23.1244
4,23.1048
4,23.095
4,23.1048
4,23.0852
4,23.0852
4,23.144
4,23.1538
4,23.144
4,23.144
4,23.1538
4,23.144
4,23.1146
4,23.1048
4,23.0754
4,23.0754
4,23.0852
4,23.0852
4,23.0754
4,23.0656
4,23.0656
4,23.046
4,23.0656
4,23.0656
4,23.0656
4,23.0754
4,23.0264
4,23.0166
4,23.0068
4,23.0166
4,22.9872
4,22.9676
4,22.9872
4,22.9872
4,23.0068
4,23.0068
4,22.9774
4,22.9676
4,22.948
4,22.9382
4,22.9382
4,22.9676
4,23.0166
4,23.0362
4,23.046
4,23.046
4,23.0362
4,23.0264
4,23.0166
4,22.9774
4,22.9676
4,22.9774
4,22.9382
4,22.9578
4,22.9676
4,22.9578
4,22.9284
4,22.9284
4,22.9284
4,22.9088
4,22.899
4,22.899
4,22.9088
4,22.899
4,22.9088
4,22.899
4,22.8892
4,22.85
4,22.7912
4,22.7814
4,22.7716
4,22.7814
4,22.752
4,22.7716
4,22.752
4,22.752
4,22.7324
4,22.7128
4,22.7128
4,22.7128
4,22.7226
4,22.7324
4,22.752
4,22.7912
4,22.8108
4,22.8108
4,22.8108
4,22.7422
4,22.7128
4,22.654
4,22.5854
4,22.556
4,22.4776
4,22.4384
4,22.3012
4,22.262
4,22.2228
4,22.164
4,22.1346
4,22.1248
4,22.0464
4,22.0268
4,22.017
4,22.0072
4,21.9876
4,21.9582
4,21.9386
4,21.9484
4,21.9288
4,21.8994
4,21.8896
4,21.8994
4,21.8994
4,21.8896
4,21.8896
4,21.8994
4,21.8896
4,21.8798
4,21.87
4,21.87
4,21.87
4,21.8504
4,21.87
4,21.87
4,21.8504
4,21.821
4,21.8112
4,21.8112
4,21.8112
4,21.8112
4,21.8112
4,21.7916
4,21.8112
4,21.772
4,21.7818
4,21.7524
4,21.7328
4,21.7132
4,21.7132
4,21.723
4,21.7034
4,21.7132
4,21.7132
4,21.7034
4,21.6936
4,21.674
4,21.6446
4,21.6446
4,21.6152
4,21.6054
4,21.6152
4,21.6054
4,21.6054
4,21.5858
4,21.576
4,21.5564
4,21.4878
4,21.4878
4,21.4486
4,21.4584
4,21.4682
4,21.4192
4,21.4094
4,21.38
4,21.3898
4,21.38
4,21.38
4,21.3702
4,21.3604
4,21.3604
4,21.3604
4,21.3408
4,21.331
4,21.3212
4,21.3212
4,21.3212
4,21.3016
4,21.2918
4,21.3016
4,21.2722
4,21.2722
4,21.2624
4,21.233
4,21.233
4,21.2232
4,21.2232
4,21.2232
4,21.233
4,21.3016
4,21.38
4,21.4878
4,21.527
4,21.5368
4,21.5368
4,21.5368
4,21.5466
4,21.5564
4,21.576
4,21.576
4,21.576
4,21.6348
4,21.6348
4,21.6642
4,21.6446
4,21.6642
4,21.6642
4,21.6642
4,21.674
4,21.674
4,21.6642
4,21.6642
4,21.6446
4,21.6348
4,21.5956
4,21.5956
4,21.5858
4,21.5858
4,21.5662
4,21.5564
4,21.5662
4,21.5662
4,21.5662
4,21.5662
4,21.576
4,21.5858
4,21.5956
4,21.5956
4,21.6152
4,21.625
4,21.6348
4,21.6544
4,21.6446
4,21.6544
4,21.6544
4,21.6446
4,21.6446
4,21.6348
4,21.6348
4,21.6348
4,21.625
4,21.625
4,21.6152
4,21.6152
4,21.6152
4,21.6348
4,21.6446
4,21.6152
4,21.6054
4,21.6054
4,21.5858
4,21.5858
4,21.5956
4,21.6054
4,21.6054
4,21.5956
4,21.6054
4,21.5956
4,21.5956
4,21.576
4,21.576
4,21.576
4,21.5662
4,21.5564
4,21.5662
4,21.5564
4,21.5466
4,21.5172
4,21.527
4,21.5172
4,21.5172
4,21.5172
4,21.4976
4,21.4976
4,21.4878
4,21.478
4,21.4976
4,21.4878
4,21.4976
4,21.4976
4,21.4976
4,21.4878
4,21.478
4,21.478
4,21.4682
4,21.4584
4,21.4584
4,21.4584
4,21.4584
4,21.4584
4,21.4584
4,21.4584
4,21.4584
4,21.4584
4,21.4584
4,21.4584
4,21.4584
4,21.4486
4,21.4584
4,21.4584
4,21.4486
4,21.4388
4,21.4388
4,21.429
4,21.429
4,21.4192
4,21.4094
4,21.3996
4,21.3996
4,21.3996
4,21.38
4,21.38
4,21.3408
4,21.3506
4,21.3702
4,21.3702
4,21.3604
4,21.3604
4,21.3506
4,21.3702
4,21.3702
4,21.38
4,21.3702
4,21.3604
4,21.38
4,21.3604
4,21.3604
4,21.3408
4,21.3604
4,21.3604
4,21.331
4,21.3212
4,21.282
4,21.282
4,21.2918
4,21.282
4,21.2722
4,21.2918
4,21.2918
4,21.3016
4,21.3016
4,21.2918
4,21.2918
4,21.3016
4,21.2918
4,21.3016
4,21.2918
4,21.3016
4,21.2918
4,21.282
4,21.2722
4,21.282
4,21.2722
4,21.2722
4,21.2722
4,21.2624
4,21.2526
4,21.2526
4,21.2428
4,21.2428
4,21.2232
4,21.2232
4,21.2036
4,21.2232
4,21.2036
4,21.2036
4,21.2134
4,21.2036
4,21.2036
4,21.1938
4,21.184
4,21.184
4,21.184
4,21.1742
4,21.1742
4,21.1644
4,21.1644
4,21.1644
4,21.1546
4,21.1546
4,21.1448
4,21.1448
4,21.135
4,21.1448
4,21.1448
4,21.135
4,21.135
4,21.1056
4,21.1056
4,21.1154
4,21.1056
4,21.1056
4,21.1056
4,21.1056
4,21.1056
4,21.0958
4,21.0958
4,21.086
4,21.0958
4,21.0762
4,21.0664
4,21.086
4,21.0664
4,21.086
4,21.0762
4,21.0664
4,21.0566
4,21.0664
4,21.0664
4,21.0566
4,21.0468
4,21.0468
4,21.0468
4,21.037
4,21.0272
4,21.0272
4,21.0272
4,21.0174
4,21.0076
4,20.988
4,20.988
4,20.988
4,20.988
4,20.988
4,20.9782
4,20.9782
4,20.9488
4,20.9488
4,20.9488
4,20.9488
4,20.939
4,20.9488
4,20.9488
4,20.939
4,20.939
4,20.939
4,20.9292
4,20.9194
4,20.9194
4,20.9096
4,20.8998
4,20.8802
4,20.8802
4,20.8704
4,20.8704
4,20.8704
4,20.8704
4,20.8508
4,20.8508
4,20.841
4,20.841
4,20.8214
4,20.8312
4,20.8312
4,20.8116
4,20.8116
4,20.8116
4,20.8116
4,20.7822
4,20.792
4,20.792
4,20.7822
4,20.7528
4,20.7626
4,20.7528
4,20.7528
4,20.7528
4,20.7528
4,20.743
4,20.743
4,20.7332
4,20.7234
4,20.7332
4,20.7136
4,20.7234
4,20.7136
4,20.7136
4,20.7136
4,20.7136
4,20.7136
4,20.7038
4,20.7038
4,20.7038
4,20.6842
4,20.694
4,20.6842
4,20.6842
4,20.6744
4,20.6744
4,20.6842
4,20.6548
4,20.6352
4,20.645
4,20.645
4,20.6548
4,20.6352
4,20.6352
4,20.6352
4,20.6254
4,20.6352
4,20.6254
4,20.6156
4,20.6156
4,20.6058
4,20.596
4,20.5764
4,20.5764
4,20.5666
4,20.5764
4,20.5764
4,20.5568
4,20.5666
4,20.547
4,20.547
4,20.5568
4,20.5666
4,20.5568
4,20.5568
4,20.547
4,20.547
4,20.5372
4,20.5274
4,20.5176
4,20.5078
4,20.5078
4,20.498
4,20.5078
4,20.498
4,20.498
4,20.4882
4,20.4882
4,20.4784
4,20.4784
4,20.4784
4,20.4882
4,20.4784
4,20.4784
4,20.4784
4,20.4588
4,20.4686
4,20.4686
4,20.4588
4,20.4784
4,20.4588
4,20.4588
4,20.4686
4,20.4588
4,20.449
4,20.4392
4,20.4392
4,20.4294
4,20.4294
4,20.4294
4,20.4392
4,20.4196
4,20.4196
4,20.4196
4,20.4294
4,20.4196
4,20.4196
4,20.4196
4,20.4098
4,20.4
4,20.4
4,20.3902
4,20.3804
4,20.3804
4,20.3804
4,20.3804
4,20.3706
4,20.3804
4,20.3804
4,20.3804
4,20.3608
4,20.3804
4,20.3706
4,20.3804
4,20.3706
4,20.3706
4,20.3706
4,20.3706
4,20.3706
4,20.3804
4,20.351
4,20.3412
4,20.3412
4,20.3412
4,20.351
4,20.3608
4,20.351
4,20.351
4,20.3314
4,20.3412
4,20.3412
4,20.3412
4,20.3412
4,20.3412
4,20.3216
4,20.3216
4,20.3118
4,20.3216
4,20.3118
4,20.302
4,20.302
4,20.302
4,20.302
4,20.302
4,20.302
4,20.302
4,20.2922
4,20.302
4,20.2922
4,20.2922
4,20.2922
4,20.2922
4,20.2824
4,20.2726
4,20.2726
4,20.2628
4,20.2628
4,20.2628
4,20.2432
4,20.2628
4,20.2432
4,20.253
4,20.2432
4,20.2628
4,20.2432
4,20.2432
4,20.2432
4,20.2334
4,20.2334
4,20.2236
4,20.2236
4,20.204
4,20.204
4,20.2236
4,20.2138
4,20.204
4,20.204
4,20.1942
4,20.1844
4,20.1844
4,20.1746
4,20.1746
4,20.1844
4,20.1746
4,20.1746
4,20.1648
4,20.155
4,20.155
4,20.1452
4,20.1452
4,20.1452
4,20.155
4,20.155
4,20.1648
4,20.1256
4,20.1256
4,20.1158
4,20.1256
4,20.1158
4,20.1256
4,20.1256
4,20.1158
4,20.106
4,20.106
4,20.106
4,20.106
4,20.106
4,20.1158
4,20.106
4,20.106
4,20.106
4,20.0962
4,20.0864
4,20.0766
4,20.0766
4,20.0668
4,20.0668
4,20.057
4,20.0766
4,20.0668
4,20.0668
4,20.0472
4,20.0472
4,20.008
4,20.008
4,20.008
4,19.9884
4,19.9884
4,19.9884
4,19.9884
4,19.9884
4,19.9688
4,19.9688
4,19.9688
4,19.9688
4,19.959
4,19.9492
4,19.9394
4,19.9296
4,19.9492
4,19.9394
4,19.91
4,19.91
4,19.9002
4,19.9002
4,19.91
4,19.8904
4,19.8806
4,19.8708
4,19.861
4,19.8414
4,19.8414
4,19.8512
4,19.8218
4,19.8218
4,19.8316
4,19.8218
4,19.812
4,19.7924
4,19.8022
4,19.8022
4,19.7924
4,19.7924
4,19.7924
4,19.7728
4,19.7532
4,19.7532
4,19.7434
4,19.7434
4,19.7336
4,19.7238
4,19.714
4,19.7042
4,19.7042
4,19.7042
4,19.6944
4,19.6944
4,19.6846
4,19.6748
4,19.6748
4,19.6748
4,19.6552
4,19.616
4,19.616
4,19.616
4,19.5964
4,19.5964
4,19.5964
4,19.5866
4,19.5768
4,19.5768
4,19.567
4,19.5376
4,19.5376
4,19.5376
4,19.5376
4,19.5278
4,19.5278
4,19.5278
4,19.518
4,19.518
4,19.4984
4,19.4984
4,19.4984
4,19.4886
4,19.4788
4,19.4788
4,19.4788
4,19.469
4,19.4592
4,19.4592
4,19.4396
4,19.4396
4,19.4396
4,19.4396
4,19.42
4,19.42
4,19.42
4,19.4004
4,19.4102
4,19.4004
4,19.4004
4,19.4004
4,19.3906
4,19.3808
4,19.3808
4,19.3808
4,19.3808
4,19.3808
4,19.371
4,19.3808
4,19.3612
4,19.3612
4,19.3514
4,19.3416
4,19.3416
4,19.3416
4,19.3416
4,19.3416
4,19.3416
4,19.322
4,19.322
4,19.3024
4,19.3024
4,19.2828
4,19.2828
4,19.273
4,19.2828
4,19.2828
4,19.2828
4,19.2828
4,19.2828
4,19.2828
4,19.2828
4,19.273
4,19.2632
4,19.273
4,19.2632
4,19.2632
4,19.2534
4,19.2632
4,19.2534
4,19.2436
4,19.2436
4,19.2436
4,19.2436
4,19.2338
4,19.2338
4,19.2338
4,19.224
4,19.224
4,19.224
4,19.224
4,19.224
4,19.2044
4,19.2142
4,19.2142
4,19.2142
4,19.2044
4,19.2044
4,19.2044
4,19.2044
4,19.1848
4,19.1946
4,19.1848
4,19.1848
4,19.175
4,19.175
4,19.1554
4,19.1652
4,19.1652
4,19.1554
4,19.1456
4,19.1358
4,19.1358
4,19.126
4,19.126
4,19.126
4,19.1162
4,19.1162
4,19.1162
4,19.1064
4,19.1064
4,19.1162
4,19.1162
4,19.1162
4,19.1064
4,19.1162
4,19.1064
4,19.0966
4,19.1064
4,19.077
4,19.0574
4,19.0476
4,19.0476
4,19.0476
4,19.028
4,19.028
4,19.028
4,19.0182
4,19.0084
4,18.9986
4,18.9888
4,18.9986
4,18.9888
4,18.979
4,18.9692
4,18.9692
4,18.9594
4,18.9594
4,18.9496
4,18.9496
4,18.9496
4,18.9496
4,18.9496
4,18.9398
4,18.93
4,18.9398
4,18.93
4,18.9202
4,18.9202
4,18.9104
4,18.9104
4,18.9104
4,18.9104
4,18.9006
4,18.9006
4,18.881
4,18.8908
4,18.881
4,18.881
4,18.8712
4,18.8712
4,18.8614
4,18.8614
4,18.8516
4,18.8516
4,18.8516
4,18.8516
4,18.8516
4,18.8418
4,18.832
4,18.832
4,18.832
4,18.8418
4,18.832
4,18.832
4,18.832
4,18.832
4,18.832
4,18.832
4,18.8124
4,18.832
4,18.832
4,18.8222
4,18.8222
4,18.8222
4,18.8222
4,18.832
4,18.832
4,18.832
4,18.832
4,18.8124
4,18.832
4,18.832
4,18.8124
4,18.8222
4,18.8124
4,18.832
4,18.832
4,18.8124
4,18.832
4,18.8124
4,18.8222
4,18.8124
4,18.8222
4,18.8124
4,18.8026
4,18.8124
4,18.8222
4,18.8222
4,18.8222
4,18.8222
4,18.832
4,18.832
4,18.832
4,18.832
4,18.8418
4,18.8516
4,18.832
4,18.8418
4,18.832
4,18.8418
4,18.832
4,18.8418
4,18.8516
4,18.8516
4,18.8516
4,18.8516
4,18.8516
4,18.8614
4,18.8516
4,18.8516
4,18.8516
4,18.8614
4,18.8712
4,18.8712
4,18.8712
4,18.8712
4,18.881
4,18.881
4,18.881
4,18.8614
4,18.8516
4,18.8516
4,18.8614
4,18.8712
4,18.8712
4,18.8712
4,18.8712
4,18.8712
4,18.8712
4,18.881
4,18.881
4,18.881
4,18.8712
4,18.8908
4,18.9006
4,18.8908
4,18.8908
4,18.9006
4,18.9006
4,18.8908
4,18.9006
4,18.9104
4,18.9104
4,18.9104
4,18.9202
4,18.9104
4,18.9104
4,18.9006
4,18.9104
4,18.8908
4,18.9104
4,18.9104
4,18.9104
4,18.9104
4,18.9006
4,18.9104
4,18.9104
4,18.9202
4,18.9104
4,18.9202
4,18.93
4,18.9202
4,18.9202
4,18.93
4,18.9202
4,18.9202
4,18.93
4,18.9202
4,18.9202
4,18.9202
4,18.9104
4,18.93
4,18.93
4,18.93
4,18.9104
4,18.93
4,18.93
4,18.9104
4,18.9104
4,19.5866
4,20.6842
4,22.4286
4,22.6148
4,22.7716
4,22.899
4,22.9676
4,22.997
4,23.046
4,23.2126
4,23.4086
4,23.536
4,23.487
4,23.3792
4,23.3988
4,23.4184
4,23.4674
4,23.5556
4,23.536
4,23.4968
4,23.5458
4,23.5164
4,23.487
4,23.536
4,23.536
4,23.4968
4,23.5066
4,23.5164
